"","meat","fish","eggs","milk","vegetables","fruits_and_berries","cereals","flour","sweets","softdrinks","alcodrinks","sum_rub_buy","income","diplom","car","plot_bi","plot_size","famsize","water","sanitation","fridge","internet","pfuel","ptransp","phome","debt","govsubs","nongovsubs","inval"
"1985",3,0.2,10,0,0,0,0,2,0.5,0,0,940,35000,0,0,1,6,2,1,1,0,0,0,400,6500,0,35000,0,0
"1986",5,0,20,10.5,7,3.5,0.8,11,2.5,0,0,5460,118800,0,1,1,6,4,1,1,1,1,6000,0,8000,0,21000,0,0
"1987",2.6,0,20,2.62,12.9,2,1.6,7.66,3.4,0.18,0,3156,147700,1,1,1,5.3,7,1,0,1,1,5000,7600,6000,0,18700,0,0
"1988",1.5,0,20,1,4,1.2,1,6.6,2.3,0,0,1889,48500,0,0,1,0.5,3,1,0,1,1,0,3200,4700,0,0,0,0
"1989",3,0,0,2.4,7,1.4,1,4.4,2.5,0,0,3371,72800,0,1,1,4.8,2,1,0,1,1,3500,0,3800,0,72800,0,1
"1990",2,0,0,1.55,0,0,0,1.2,1,0.1,0,764,26500,0,0,1,5.5,1,1,1,0,0,0,0,3000,0,24500,0,0
"1991",4.48499999999999,0,20,4,4,2,2.4,5.05,4.76,0.2,0,3035,146630,1,0,0,0,6,1,1,1,1,0,3000,6300,0,41630,0,0
"1992",3.5,0,10,1.4,0.5,0,0.8,3.1,1,0,0,1645,80000,1,1,0,0,3,1,1,1,1,700,1000,5000,0,30000,0,0
"1993",2.3,0,10,1.9,6,0,0.8,6,1,0,0,1906,73500,0,0,1,5.6,3,1,1,1,1,0,2100,4100,0,51500,0,0
"1994",3,0,10,2,5.3,1,1,5,2,0,0,2829,90500,1,0,1,3.6,4,1,0,1,1,0,7200,3400,0,0,0,0
"1995",3.05,0.18,10,1.5,3.4,1.5,0,6.33,2.18,0,0,2573,106300,1,1,0,0,4,1,1,1,1,7000,2100,5700,0,14600,0,0
"1996",1.2,0.25,0,1.48,5,0,0,2.9,1,0,0,1228.99,21875,1,0,0,0,1,1,1,1,1,0,650,2100,0,22225,0,0
"1997",3.2,0,10,2,7,1.5,0.8,5.8,1.3,0.18,0,3160,32000,0,0,0,0,3,1,1,1,1,0,3700,5100,0,0,0,0
"1998",3.1,0,10,0.9,3.5,1,0,4.4,1,0,0,2016,88000,1,0,0,0,2,1,1,1,1,0,4800,4900,0,0,0,0
"1999",2.78,0,10,1,4.4,1,0.8,4.33,1.3,0,0,2077,87500,1,1,0,0,4,1,1,1,1,5000,1700,6300,0,0,0,0
"2000",1.6,0,0,1.08,7.9,1,0,3.4,0.9,0,0,1266,24450,0,0,0,0,1,1,1,1,1,0,1100,3200,0,25000,0,0
"2001",5,0,20,7,6,22,0.8,7.45,6.5,0.195,0,6660,75000,1,0,1,6,3,1,0,1,1,0,1000,5000,0,25000,0,0
"2002",5,1,20,12.5,12,3,1,5.45,2.5,0.095,0,5200,71000,1,0,0,0,4,1,1,1,1,0,0,3000,0,11000,0,0
"2003",3,0,20,4.5,3,10,0.8,6.45,0.5,0.1,0,2416,61800,0,0,1,4,2,1,0,0,0,0,500,3200,0,47800,0,1
"2004",2.5,0,10,3.25,0,0,0.8,3,0,0,0,1172,35300,0,0,1,2,2,1,1,1,1,0,0,5500,0,36500,0,1
"2005",3,0,0,2.25,1,1,0,3.6,0,0.2,0,1321,49100,0,0,0,0,2,1,1,1,1,0,1000,3500,0,14100,0,0
"2006",3,0,0,1.9,2,0,1,4,1,0,0,984,49500,0,0,0,0,2,1,1,0,0,0,500,4500,0,25800,0,0
"2007",2.7,0,20,1.4,9.3,1.1,0.8,6.66,2,0,0,2313.5,89200,0,0,0,0,5,1,1,1,1,0,4300,7300,0,29100,0,1
"2008",1.5,0,0,1.8,2.5,1,0.8,2.2,0.5,0,0,745,30600,1,0,0,0,2,1,1,0,0,0,500,3200,0,31800,0,0
"2009",6.5,1.5,30,14.5,10,5,0.8,7,7,0.195,0,7090,107000,1,1,1,3,4,1,1,1,1,7000,1000,8000,14500,0,0,0
"2010",5.5,2,30,9.5,24,3,0.8,6.45,12,1.9,0,9170,153000,1,1,1,4,5,1,0,1,1,6000,0,4500,0,28200,0,0
"2011",4,0,30,8.5,16,5,0,12,6.5,0.195,0,4644,92000,1,1,1,4,4,1,1,1,1,6000,1000,4700,0,24000,0,0
"2012",4.5,0,20,6,16,3.5,0,4,3,0.195,1,5266,45000,1,1,1,6,3,1,1,1,1,4000,0,4500,0,10000,0,0
"2013",5,2,30,14,15,12,0.8,10,11.5,0,0,8545,123000,1,0,1,3,5,1,1,1,1,0,2000,4000,0,43000,0,0
"2014",3,0,0,17,15,3,1,16,5.5,0.39,0,5560,91000,0,0,1,6,6,1,1,1,1,0,1000,4500,2000000,33000,0,0
"2015",6,0,30,15,10,4.5,2,12,10.3,0.2,0,9480,136550,1,1,1,6,5,1,1,1,1,10000,1500,6000,0,28550,0,0
"2016",2,0,10,1.4,5.5,0.5,0,4,1.5,0,0,1577,69000,1,0,1,6.3,3,1,0,1,1,0,6400,5000,0,0,0,0
"2017",1.5,0,10,1.4,3.5,5,0,2.4,0,0,0,1125,82000,1,0,0,0,2,1,1,1,1,0,3500,3000,0,0,0,0
"2018",4,0,20,4.5,2,2,2,3,1,0,0,2750,105000,1,0,1,6,4,1,1,1,1,0,2500,6000,0,20000,0,0
"2019",2.5,0,0,0,1,0,0.4,2.4,1.5,0,0,767,17000,0,0,1,3,1,1,1,0,1,0,0,1200,0,18000,0,1
"2020",4,0,10,1.75,0,2,0.8,2.4,0.5,0,0,1738,87800,1,1,1,6,3,1,1,1,1,1000,500,4500,0,12800,0,0
"2021",3,0,30,4.8,6,0,0,1,0.7,0.2,0,2088,72900,1,1,1,6,2,1,1,1,0,0,0,3800,0,72900,0,1
"2022",2,0,10,4.3,7.5,2,1,4,0.5,0,0,1110,51500,0,0,0,0,2,1,1,1,0,0,2000,3500,0,47500,0,1
"2023",2.3,0,10,3.2,0,3,0,4.4,1,0,0,1230,39500,0,0,0,0,3,1,1,0,1,0,3000,4500,0,22500,0,0
"2024",4.5,0,30,5.7,8.5,6,0.2,3.5,1.4,0.2,0,3677,42000,0,1,0,0,3,1,1,1,1,6000,0,12000,0,10000,0,0
"2025",3,0,30,4.3,7,5,0,3,2,0,0,2054,49700,1,0,0,0,2,1,1,1,1,0,1000,3000,0,24700,0,0
"2026",7,1,20,4,1.5,1,0.8,3,0,0,0,2580,75000,1,0,0,0,2,1,1,1,1,0,700,4500,0,28000,0,0
"2027",1.4,0,10,1,7.6,0,0.8,3,0.9,0,0,906,50350,0,0,1,4.9,2,1,0,1,1,0,750,2970,0,50350,0,0
"2028",2.5,0,10,1.5,6.5,0.5,0,5.13,1.5,0.18,0,2683,59300,1,0,1,4.6,3,1,0,1,1,0,1100,4100,0,0,0,0
"2029",1.7,0,0,1,6.1,2,0,0.7,0.5,0.1,0.5,2150,30222,1,0,1,6,1,1,1,1,1,0,0,6000,0,30222,0,0
"2030",2.5,0,10,9.716,0,5,0,3.6,1,0.2,0,3680,90000,1,0,1,6,3,1,1,1,1,0,2000,6500,0,40000,0,0
"2031",1,0,10,2.515,3.6,0,1,0.8,0.75,0,0,1224,45000,1,0,0,0,2,1,1,1,1,0,1900,5000,0,20000,0,0
"2032",1.8,0,0,2.3,0,0,0,0.4,0,6,0,1197,90000,0,0,0,0,2,1,1,0,1,0,1000,8500,100000,0,0,0
"2033",1.35,1,0,3.93,2.9,2.5,0.9,2.1,0.6,1.5,0.5,2140,29000,0,0,1,6,1,1,1,1,1,0,0,8000,0,29000,0,0
"2034",9,2,30,11.3,13.5,6,0.8,6.7,5,0,0,10240,140000,1,1,1,8,4,1,1,1,1,0,0,6000,500000,0,0,0
"2035",0,0,0,0,0,0,0,0,0,0,2,530,64000,0,0,0,0,1,1,1,1,1,0,1500,7500,400000,0,15000,0
"2036",5,2.5,20,1.4,0,3,1,2,1,4.2,0,4110,61200,1,1,1,8,2,1,1,1,1,4000,3000,8000,0,1200,0,0
"2037",2,0,10,4.2,7,2,0,1.15,2.3,0,0,2191,70000,1,0,0,0,1,1,1,1,1,0,5000,26000,0,0,0,0
"2038",1.3,1,10,1.8,4.7,1,0,2,0.5,0,0,1650,27060,0,0,0,0,1,1,1,1,1,0,0,6000,0,26800,0,0
"2039",7.5,0.25,10,1.95,1.5,4,0,4.4,2.75,1,0,3959,54000,0,1,0,0,3,1,1,1,1,0,700,6500,0,0,0,0
"2040",5.3,1.2,0,0,13.1,8,4,2.8,4,3,0,4950,60000,0,1,1,26,3,1,1,1,1,6000,2800,6800,0,0,0,0
"2041",0,0,0,0.85,1,1,0,0,0.95,8,0,1340,60000,1,1,1,6,1,1,1,0,1,6000,42,6000,1200000,0,0,0
"2042",0,0,0,5,0,0,0,0,0,0.3,0,770,150000,1,1,1,39,4,1,1,1,1,15000,2070,3500,94000,0,0,0
"2043",2,1,30,8.2,3,2,1,4.2,3.85,4,0,4059,110000,1,0,0,0,4,1,1,1,1,0,2000,7500,0,71500,0,1
"2044",3,0.5,30,5.4,8.5,5,0,0.8,0,0.6,0,4914,222000,1,1,0,0,4,1,1,1,1,3000,3000,4500,0,22000,0,0
"2045",7.1,3.1,20,4,5.3,3,0,3.5,0.8,0,4.4,6628,185000,0,1,0,0,3,1,1,0,1,5000,0,5000,0,0,0,0
"2046",1.75,1,0,3.1,11,1,1.5,0.8,2.1,2,0,1788,36000,0,0,1,6,2,1,1,1,1,0,0,6000,0,36000,0,0
"2047",2,1,10,2,3,3,0,0.8,0,0,0,1903,23700,1,0,0,0,1,1,1,0,1,0,0,7000,0,23700,0,0
"2048",1.5,0,10,3,5,1,0,0.7,0.5,0.1,0,1635,32300,1,0,1,6,1,1,1,1,1,0,0,6500,0,32300,0,1
"2049",2.5,0,10,5.9,7,3.5,1,1.8,2.2,0.1,0,3450,134000,1,0,1,12,4,1,1,1,1,0,2200,7000,0,36000,0,0
"2050",3.5,0,20,6.5,6.5,1,1,2.2,2.2,0.1,0.75,4120,143000,0,1,0,0,4,1,1,1,1,5000,2000,7500,0,0,0,0
"2051",1.5,0,10,4.2,6,1,1,0.8,1,0.1,0,2435,137000,1,1,1,5.2,3,1,1,1,1,5000,500,6000,0,22000,0,0
"2052",0,1,10,8.8,10,4,1,0.4,0,0,1,3730,170000,1,0,1,13,3,1,1,1,1,0,1000,7000,0,30000,0,1
"2053",4,1,20,7.9,9,3.5,2,2.6,3.3,0,0,4890,100000,1,1,0,0,4,1,1,1,1,6000,3000,7000,0,0,0,0
"2054",2,0,20,5.4,8,1,2,1.2,2.7,0.1,0,3070,102000,1,1,1,6,4,1,1,1,1,3000,1000,7500,0,20500,0,0
"2055",0,0,10,1,1,0,0,2.7,1.1,1,0,1050,113000,1,0,1,16,2,1,1,1,1,0,0,4000,0,75000,0,1
"2056",2.8,0,10,3.5,5,1,1,1.8,1.8,0.1,1,1892,141000,1,1,1,10,3,1,1,1,1,3000,1000,7000,0,23000,0,1
"2057",2.5,0,10,4.4,7,2.5,2,0.8,1,0.1,0,2966,64000,1,1,1,6,2,1,1,1,1,5000,0,8000,0,24000,0,0
"2058",1.8,0,10,3.2,5.5,2,1,1.8,1,0,0.5,2003,94000,1,0,0,0,2,1,1,1,1,0,2000,5500,0,14000,0,0
"2059",5,0,30,7.8,13,0,2,4,4,0.2,0,3620,175000,1,0,0,0,8,1,1,1,1,0,3000,6000,0,60000,0,1
"2060",2,1,10,3.7,6,0.5,1,0.8,1.5,0.1,0,2072,72000,0,0,1,6,2,1,1,1,1,0,0,4000,0,44000,0,1
"2061",2.3,0,20,5.9,5,1,2,2.2,1.2,0,4,2310,175000,1,1,0,0,4,1,1,1,1,3000,2000,8000,0,25000,0,0
"2062",2.5,0,10,2.9,5.5,1,1,0.4,0.5,0,0.75,2426,58000,1,0,0,0,1,1,1,1,1,0,0,11000,0,18000,0,0
"2063",2.3,0,10,4.4,2,3,1,1.2,2.6,0,0,2415,62100,0,0,1,6,3,1,1,1,1,0,1000,11000,0,12100,0,0
"2064",2.6,1,10,5,7,1,1,1.3,1,0,3,5255,144000,1,1,1,6,3,1,1,1,1,6000,2000,8000,0,22000,0,0
"2065",1,0.5,20,3.75,5,0,1,0.8,1,0,0,1425,22000,1,0,0,0,2,1,1,1,1,0,0,5000,0,24000,0,0
"2067",4,0,30,5,13,3,1,3.6,2.4,0.2,0,4900,136000,1,1,0,0,6,1,1,1,1,12000,5000,9000,0,32000,0,0
"2068",2.5,1,10,3.2,5,2,0,0.8,0.5,0.1,0.5,3550,66000,1,0,1,6,1,1,1,1,1,0,0,5500,0,16000,0,0
"2069",5,0,20,10,10,3,2,2.6,9,0.25,0,6460,255000,1,1,1,10,5,1,1,1,1,10000,5000,10000,0,3000,0,0
"2070",2,0,20,5,7,2,0,1.3,1.5,0.1,0,2560,115000,1,0,1,10,3,1,1,1,1,0,2000,8000,0,45000,0,0
"2071",2,0,10,2.55,2,2,1,1.3,1.25,0.1,0,1645,51000,1,0,1,8.5,2,1,1,1,1,0,0,6000,0,53000,0,0
"2072",3,0,20,5.4,6,3,0,2.8,1.7,3,0,3390,104000,1,1,1,9,2,1,1,1,1,7000,0,5000,0,20230,0,1
"2073",0,1,10,2.67,2,3,0,1.2,0.7,0,3.5,1962,51844,1,1,1,10,2,1,1,1,1,1500,0,6256,0,45644,0,1
"2074",10,0,20,10.87,14,5.5,5,8.39999999999999,3.3,0.19,3,7885,176700,0,1,1,6,5,1,1,1,1,0,1000,8000,0,7900,0,0
"2075",6,1,20,7.5,18,10,4,6.8,4.5,0.2,1.25,6583,152991,1,0,0,0,6,1,1,1,0,0,9000,33500,0,17991,0,0
"2076",2,0,10,4.15,6,1.5,2,1.9,0.6,0,0,1755,178000,0,1,0,0,3,1,1,1,1,1000,0,7500,0,26800,0,0
"2077",1.15,0,10,3.3,4,1.3,1,1.6,0.6,0.1,0,1811,19038,0,0,0,0,1,1,1,0,0,0,0,7100,0,19038,0,0
"2079",4.5,0,20,8.5,6.5,4,0,3.2,1,2,0,4180,160000,1,0,0,0,3,1,1,1,1,0,2000,12500,0,0,0,0
"2080",5,1,20,8.25,3,1,0,2.9,1.2,2.1,0.7,6448,50000,0,0,0,0,3,1,1,1,1,0,1200,4500,0,0,0,0
"2081",2.7,1,10,3.1,7.2,8.3,1.5,0.9,1.3,0.1,1.5,2200,22430,0,0,0,0,1,1,1,1,1,0,0,5000,0,22730,0,1
"2082",1.4,0,10,4.5,1,0,0,2.2,1.3,3.7,1,2420,95000,0,1,1,6,4,1,1,1,1,5000,0,14500,210000,15000,0,0
"2083",0.8,1.5,0,1.8,0.7,0,0.8,0.4,0.1,0,0,1565,22450,0,0,0,0,1,1,1,1,0,0,0,4100,0,23750,0,1
"2084",1.6,0,10,1.5,0,0.5,0,0,0.2,0,1,1170,63350,1,0,0,0,2,1,1,1,1,0,1500,1500,0,0,0,0
"2085",0.9,0,10,5.9,0,0,0,0.4,0.2,0.2,0,1505,58000,1,1,1,6,2,1,1,1,1,2000,0,7000,80000,45000,0,0
"2086",0.6,1,10,0.35,5,6.4,0,0.5,0,0,0,1400,29500,1,0,1,5,1,1,1,1,0,0,0,5200,0,31000,0,0
"2087",4,1,10,2.9,4,7,0,3.5,2.2,2,1.5,4800,91600,0,1,1,6.5,2,1,1,1,1,2000,3000,9280,0,0,4000,0
"2088",2,0.4,0,1.8,1.6,2.4,0,2,0,0.2,0,1410,163800,1,1,0,0,3,1,1,1,1,2500,0,5690,0,33366,0,1
"2089",6,0,20,6.4,5,0,1,1.2,1.5,3.25,0,4508,62000,0,0,0,0,2,1,1,1,0,0,0,8000,0,34000,0,0
"2090",10.4,0,0,14.2,20.7,5,2,8.2,8.5,3.2,0,9650,192700,0,1,0,0,6,1,1,1,1,6000,5000,10000,0,17700,0,0
"2091",0.7,0,0,2.8,0,1.3,0,2,0,0.2,0,1440,120000,1,1,0,0,2,1,1,1,1,6000,0,7500,0,15000,0,0
"2092",2.7,0,20,6.39999999999999,0,0,0,1.6,1.7,2.2,0,2780,69000,0,0,1,12,2,1,1,1,1,0,0,6000,0,73130,0,1
"2093",6.3,2.05,10,5.415,0.8,6,2,1.7,2.75,0.25,1,7073,176000,1,1,1,15,6,1,1,1,1,8000,6000,9000,0,66400,0,1
"2094",6.8,0,20,4.3,0,5.5,1.8,5.8,3.32,0.99,2,5508,127250,1,1,1,8.6,5,1,1,1,1,8000,2600,8500,0,41334,0,0
"2095",3.5,0.93,10,1.6,2.4,1.4,0,1.2,1.6,0.19,1,3208,72000,1,1,0,0,1,1,1,1,1,7000,0,8000,0,0,0,0
"2096",4.5,0.2,20,5.2,5.4,2.6,1.8,2.6,3.15,0.9,1.5,4530,105000,1,1,1,12,5,1,1,1,1,5000,4490,7600,0,20000,0,0
"2098",4,0,10,3.4,6.9,3,0.9,0.9,0.2,0.895,1,3214,65050,1,1,0,0,3,1,1,1,1,8000,300,6000,0,50,0,0
"2099",5.8,0.6,10,6,0.7,11.2,0.9,2.6,2.1,1.39,1,6641,239500,1,1,1,25,5,1,1,1,1,8000,2600,8500,0,33500,0,0
"2100",2,0,10,3.25,3.5,1,0,0.5,0.7,0,4,3110,168000,1,1,0,0,2,1,1,1,1,500,2000,6000,0,0,0,0
"2101",9.3,4,0,5.7,14.3,3,1,4.1,3.5,0.29,0,7398,210000,1,1,0,0,3,1,1,1,1,12000,0,6300,0,0,0,0
"2102",5,1.6,0,6,3,5.8,0,3.4,0.5,0.28,0,3661,59200,0,1,1,9,2,1,1,1,1,7000,0,2900,0,52900,0,1
"2103",1,2.5,0,1.6,3,4.5,0,1.4,5,0.18,1,3156,116300,0,1,0,0,2,1,1,1,1,8000,2000,4000,0,16300,0,0
"2104",2.5,0,10,3.8,5.5,2,1,1.8,0,0,0.5,1954,85000,0,0,0,0,3,1,1,1,1,0,0,5000,0,10000,0,0
"2105",5.5,1,10,3.65,8,7,1,2.4,2.2,0.2,0.5,3752,70250,1,0,0,0,2,1,1,1,1,0,0,3500,0,72250,0,0
"2106",6.5,0,20,4.66,0,2,0,2.4,0.23,0,4.75,4927,121000,1,0,0,0,4,1,1,1,1,0,3000,7000,0,0,0,0
"2107",0,0,10,2.4,9,1.2,0.9,7.1,0,1.5,0,904,53000,0,0,0,0,1,1,1,1,1,0,0,5000,100000,18800,0,1
"2108",7.7,2,30,2.5,6,1,0,5.6,1.8,4.4,0,5960,70172,1,1,1,8,3,1,1,1,1,0,0,9500,0,70784,0,1
"2109",7,0,30,8.5,7,23,0,0.8,1.1,0.25,0,5396,70000,0,1,0,0,5,1,1,0,1,4000,0,10000,0,0,0,0
"2110",2,0,10,4,5,10,0,0.85,0,0,1.5,2915,86000,1,0,0,0,1,1,1,1,1,0,400,3500,0,26000,0,0
"2111",1.5,0,20,1.4,0,7,0,1.7,0.45,0,0,1532,48000,0,0,1,6.8,2,1,1,1,1,0,500,3500,0,48000,0,0
"2112",1,0,20,8,2,0,0,0.9,1,0,0,1211,106200,1,0,1,8,3,1,1,1,1,0,0,3500,0,26200,0,0
"2113",2.4,0,10,3.25,4.8,1,0,0.5,1.4,0.2,0,2104,95000,1,0,0,0,2,1,1,1,1,0,6000,3500,0,0,0,0
"2114",4.3,0,20,2.1,11.5,21,0,3.9,1,0,2.5,3695,65000,1,0,0,0,3,1,1,1,1,0,4000,3500,0,30000,0,0
"2115",0.8,0,0,0,4,0,0,0,0,0,0,320,44000,0,0,0,0,1,1,1,1,0,0,0,5000,0,14000,10000,0
"2116",5,0,10,11.5,0,1,0,2.15,0.2,0.2,0,4905,90345,1,0,1,14.5,3,1,1,1,1,0,2000,4500,0,17700,0,1
"2117",1.4,0,10,2.34,2.6,3,1.7,2.7,2.5,2,0,2163,31000,0,0,0,0,1,1,1,1,1,0,2100,5800,0,0,0,0
"2118",4,1,10,3.1,9.8,8,0.9,1.4,1.3,0.2,0,3050,73000,1,1,1,6,2,1,1,1,1,5000,2500,5000,0,23000,0,1
"2119",2.2,0,10,1.5,5,1,0.9,2,0,0,0,940,20975,0,0,0,0,1,1,1,1,0,0,0,2100,0,19989,0,0
"2120",10,0,50,2.5,13,2,0,9.1,4,2.2,0,5630,138000,1,1,0,0,4,1,1,1,1,5000,3000,7200,170000,18000,0,1
"2121",5.5,0.8,20,12.3,4.5,5.5,0,2.45,7,3.3,2,6945,114500,0,1,1,12,5,1,1,1,1,10000,0,14200,70000,14500,0,0
"2122",7.5,0.8,20,4.7,0,20,1,3.85,2,0,0,6215,97000,0,1,1,12,3,1,1,1,1,10000,1000,7000,0,27000,0,1
"2123",0.5,0,10,2.4,2,0,1,0.9,0,0,0,729,40000,1,0,0,0,2,1,1,1,0,0,3000,25000,0,0,0,0
"2124",1.6,0,10,1.3,6.2,2,0,1,0,0,0,927,30000,0,0,0,0,1,1,1,1,0,0,1500,2400,0,0,0,0
"2125",3.5,0,10,0.5,2,2,0.9,3,3.5,0.4,0,2132,38000,1,0,0,0,1,1,1,1,1,0,1500,2500,0,0,0,0
"2126",2.5,1,10,2.6,4.7,2,1,2.5,1.8,0.4,0,2151,60000,1,0,0,0,2,1,1,1,1,0,1800,2600,0,0,0,0
"2127",2.5,0,0,3.5,8.5,5,0,7,0.5,0.3,0,1420,77000,0,0,0,0,2,1,1,1,0,0,10000,4000,0,0,0,0
"2128",1.7,1,0,2.6,6.8,1.2,0.5,0.5,0.7,0.05,0,1738,24400,0,0,0,0,1,1,1,1,0,0,700,5400,0,24100,0,1
"2129",2,1,10,2.5,2,0,0,2,0,0,0,1124,45807,0,0,1,8,2,1,1,1,1,0,0,3600,0,43869,0,0
"2130",1.3,0.9,0,2.9,5.5,2,1,0.8,0,0,0,1134,14299,0,0,0,0,1,1,1,1,1,0,120,3700,0,13699,0,0
"2131",1.5,0,10,1.5,2,1,1,2.5,0,0,0,883,43500,0,0,0,0,1,1,1,1,0,0,0,12000,0,0,0,0
"2132",2,0,0,5.6,0,2,0,2.4,0.2,1.5,0,1877,53240,1,1,1,6,5,1,1,1,1,10000,500,6480,0,4271,0,0
"2133",3,1.3,20,2.2,6.5,2.8,0.8,3,1.4,1,2,3458,58000,0,0,0,0,2,1,1,1,0,0,3000,12000,0,0,0,0
"2134",6.5,2.5,30,8.8,8,3,0,2.8,0.3,0,1,7700,135400,1,1,1,6,3,1,1,1,1,3000,0,9000,0,75400,0,1
"2136",1.8,0.4,0,2.2,0,1.5,0,0,0.4,0,0,1037,18300,0,0,1,6,1,1,1,1,1,0,0,6930,15000,18300,0,0
"2137",3.9,0.35,30,2.2,3.5,0,0,4.2,0,3.095,1.5,3464,60000,0,0,1,4,2,1,1,1,0,0,1500,5000,0,0,0,0
"2138",4.4,1,30,6.5,0,0,0,3.3,0,0,1.25,3078,45500,0,0,0,0,2,1,1,1,0,0,0,5300,0,45500,0,0
"2139",5,2,20,7.3,2,3,0,2.1,4,0.2,0,5584,60500,0,0,0,0,3,1,1,1,1,0,0,6000,0,10500,0,0
"2140",2,0,10,8.3,9,2,1,0.4,0,0,0,2062,110000,1,1,0,0,3,1,1,1,1,7500,0,7000,0,17000,0,1
"2141",3.7,0,20,5,1.6,0,1,2.1,2,0.1,3.75,3699,32200,0,1,0,0,1,1,1,1,0,0,0,6160,0,33480,0,1
"2142",0.45,2,10,3.75,3,1,0,1.05,7.3,0,0,2560,46100,1,0,1,6,1,1,1,1,1,0,0,6500,0,11100,0,0
"2143",4.1,0.17,10,4.22,1.7,1.6,2.5,2.05,2.6,6.05,1.7,4274,113015,1,1,1,6,4,1,1,0,1,6000,21360,11300,150000,47000,0,0
"2144",3.35,0.33,10,0.5,3.9,1.5,0,1.25,0.19,2.19,0.5,2934,51000,0,0,0,0,1,1,1,1,1,0,1000,6500,0,0,0,0
"2145",0,0,0,0,0,0,3.6,0,0,4.5,1.5,747,62000,1,0,0,0,1,1,1,1,0,0,4500,6000,50000,0,0,0
"2146",1.5,0,20,2.33,11,0,0.45,5.1,2.8,0.29,0,2420,30700,1,0,1,12,1,1,1,1,0,0,1280,7500,0,33000,0,0
"2147",0,0,0,0.7,11.2,1,0,1.6,0.4,0.66,0,878,25600,1,0,0,0,1,1,1,1,0,0,0,3000,200000,15600,0,0
"2148",6,0,20,2.44,0,0,0,1.8,0,0.195,0,4211,50000,0,0,0,0,2,1,1,1,0,0,0,6315,0,51900,0,1
"2149",0.45,0.6,0,3.88,1.5,4,0.8,2.05,0.5,0,0.7,3067,70000,1,0,0,0,1,1,1,1,1,0,108,4150,0,0,0,0
"2150",3.7,0,0,5.8,0,0,0,2.8,0,1,3,4180,108500,1,1,1,2,4,1,1,1,1,12000,300,11000,1800000,18500,0,1
"2151",4.3,0,20,1.95,4.5,2.5,0.9,4,0,0.44,0.7,5497,38700,1,0,1,10,2,1,1,1,1,0,0,7000,0,28738,0,0
"2152",6.5,0,30,10.5,17,3,1.8,7.9,4.6,0.2,0,5620,200000,1,1,1,14,3,1,1,1,1,5000,2000,4600,1600000,0,0,0
"2153",1.65,0,0,5,1,1.5,1,1.8,0.5,0,0,2315,60300,0,1,1,6,2,1,1,1,0,4000,0,6600,0,30300,0,0
"2154",1.2,0.15,0,5.4,0,0,0,1.1,0.25,0,0,1432,20500,1,0,1,1,1,1,1,0,0,0,0,6200,0,20500,0,0
"2155",1.35,0,10,1.25,0.85,0.7,0,3.05,0.3,3,0,1110,145000,1,1,0,0,2,1,1,1,1,41000,400,4500,1000000,0,0,0
"2156",1.8,0,0,3,0,0,0,3.5,2.1,1.54,1,1985,64500,0,0,1,2,2,1,1,1,0,0,500,4500,503000,0,0,0
"2157",4,0,20,5,3,2,0,4.6,0.5,3.1,0,2640,90000,1,1,0,0,3,1,1,1,1,10000,0,7000,180000,0,0,0
"2158",2,0,10,1.315,0,6,0,2.8,1.3,10,0,2590,79200,1,0,1,6,2,1,1,1,1,0,0,0,0,45200,0,0
"2159",3.7,0,20,5.75,0,1,2,2.3,0,3.07,0,3200,52800,0,1,1,8,2,1,1,1,0,2000,0,7000,0,49800,0,1
"2160",1.9,0,10,10.65,1.6,2,1,6.9,2.85,1.2,1,4073,124400,0,1,0,0,3,1,1,1,1,30000,80,8900,2400000,14400,0,0
"2161",4.3,0,10,16.8,1.5,1,0,4.7,2.52,0,0,4508,71000,1,1,0,0,2,1,1,1,1,1000,0,10000,0,37000,0,0
"2162",0.75,2,20,7,0,2,0,4,0,3.09,0,2730,75500,0,1,0,0,2,1,1,1,0,6000,0,8800,1500000,34500,0,0
"2163",4.65,2.5,0,4.3,5,1.2,0,9.8,0.8,0,0,4365,106000,1,1,1,9,4,1,1,1,1,5000,1300,13000,1300000,16000,0,0
"2164",3.5,2,10,1.6,6.5,3,0,2.6,0.3,0,0,4730,91700,1,1,0,0,4,1,1,1,1,3000,0,8000,0,6700,0,0
"2165",3.4,0,30,3.75,7,2.4,1,6,5.5,0.45,0,5437,48700,0,1,1,20,4,1,1,0,1,2500,1500,8000,240000,28700,0,0
"2166",5,0,20,4.48,9.5,3.5,3.6,8.1,2.7,0,0,3990,55000,1,0,0,0,4,1,1,1,1,0,1500,10000,60000,0,0,0
"2167",0.9,0,0,3.48,0,0.1,0.8,1.05,0,0,0,880,14300,1,0,1,1,1,1,1,1,1,0,0,7500,0,11300,0,0
"2168",4.7,0,20,3,2.5,0,0,1.2,2.24,0.05,0.5,2549,63500,0,0,1,7,3,1,1,1,1,0,1125,5000,40000,20000,0,0
"2169",0.7,1,0,1,0,0,0,0.8,0,0,0,730,66400,0,0,1,30,8,1,1,1,1,0,0,10000,0,66400,0,0
"2170",0,0,0,1.12,0,0,0,0,0,0,0,410,30700,0,0,0,0,1,1,1,0,0,0,0,7000,0,29900,0,1
"2171",5.6,0,30,22,0,2,2,13,0.2,0.49,0,5938,65700,1,1,1,10,6,1,1,1,1,5000,0,5500,1602000,0,0,0
